vecID,parkingID,started,ended,duration
455,parkingArea_-p4#0_0_102,22012.0,22112.0,100.0
456,parkingArea_-224384018_0_73,22102.0,22202.0,100.0
457,parkingArea_-224384018_0_73,22246.0,22346.0,100.0
458,parkingArea_24335489#0_0_305,22167.0,22267.0,100.0
459,parkingArea_27397691_0_443,22087.0,22187.0,100.0
460,parkingArea_224316514#0_0_570,22069.0,22169.0,100.0
461,parkingArea_254396709#0_0_357,22074.0,22174.0,100.0
462,parkingArea_255330036#7_0_96,22279.0,22379.0,100.0
463,parkingArea_88463829#0_0_44,22071.0,22171.0,100.0
464,parkingArea_8916922#3_0_423,22373.0,22473.0,100.0
465,parkingArea_-35675861#0_0_462,22129.0,22229.0,100.0
466,parkingArea_144489134#2_0_601,22063.0,22163.0,100.0
467,parkingArea_254756525#3_0_567,22332.0,22432.0,100.0
468,parkingArea_24245395#0_0_20,22360.0,22460.0,100.0
469,parkingArea_8919179#0_0_356,22109.0,22209.0,100.0
470,parkingArea_255168046#2_0_453,21969.0,22069.0,100.0
471,parkingArea_144489134#2_0_601,22080.0,22180.0,100.0
472,parkingArea_254756521#3_0_355,21946.0,22046.0,100.0
473,parkingArea_-224384018_0_73,22080.0,22180.0,100.0
474,parkingArea_111049100#0_0_64,22084.0,22184.0,100.0
475,parkingArea_-254971068_0_334,21894.0,21994.0,100.0
476,parkingArea_287958607#4_0_329,21998.0,22098.0,100.0
477,parkingArea_24335489#0_0_305,22069.0,22169.0,100.0
478,parkingArea_-24310636#1_0_935,22238.0,22338.0,100.0
479,parkingArea_254466695#0_0_569,22248.0,22348.0,100.0
480,parkingArea_-224384018_0_73,21905.0,22005.0,100.0
481,parkingArea_-254396709#1_0_358,22059.0,22159.0,100.0
482,parkingArea_290080809#4_0_626,21958.0,22058.0,100.0
483,parkingArea_287958607#3_0_328,22149.0,22249.0,100.0
484,parkingArea_224316513#0_0_371,21904.0,22004.0,100.0
485,parkingArea_27054213#2_0_344,22057.0,22157.0,100.0
486,parkingArea_8916867#2_0_325,22256.0,22356.0,100.0
487,parkingArea_-224384018_0_73,22158.0,22258.0,100.0
488,parkingArea_224199018#1_0_319,22064.0,22164.0,100.0
489,parkingArea_224199018#4_0_322,22330.0,22430.0,100.0
490,parkingArea_8916867#2_0_325,22103.0,22203.0,100.0
491,parkingArea_287958607#3_0_328,22262.0,22362.0,100.0
492,parkingArea_47108420#0_0_17,21881.0,21981.0,100.0
493,parkingArea_287958607#2_0_327,22192.0,22292.0,100.0
494,parkingArea_254756521#3_0_355,22193.0,22293.0,100.0
495,parkingArea_27571801_0_414,22238.0,22338.0,100.0
496,parkingArea_-27397692_0_397,22156.0,22256.0,100.0
497,parkingArea_27054213#4_0_345,22148.0,22248.0,100.0
498,parkingArea_133733593#1_0_571,22068.0,22168.0,100.0
499,parkingArea_28843496_0_299,22219.0,22319.0,100.0
